,0,1
580,0.68509,0.31491
581,0.11154848,0.8884515
582,0.49567938,0.5043206
583,0.31712645,0.68287355
584,0.9109472,0.089052774
585,0.18077677,0.8192232
586,0.6609079,0.33909208
587,0.05131775,0.94868225
588,0.63111234,0.3688877
589,0.081561685,0.9184383
590,0.29243368,0.7075663
591,0.46164727,0.5383527
592,0.4456061,0.5543939
593,0.22371471,0.7762853
594,0.3895439,0.6104561
595,0.9631296,0.03687043
596,0.7053892,0.2946108
597,0.055959284,0.9440407
598,0.1880132,0.8119868
599,0.0631876,0.9368124
600,0.16761488,0.8323851
601,0.13406718,0.8659328
602,0.084117234,0.91588277
603,0.54750884,0.45249116
604,0.07518798,0.924812
605,0.1882599,0.8117401
606,0.03466183,0.9653382
607,0.80267346,0.19732651
608,0.9473473,0.052652717
609,0.61612,0.38388005
610,0.8461431,0.15385686
611,0.31847167,0.68152833
612,0.7705653,0.22943474
613,0.7401917,0.2598083
614,0.11330783,0.88669217
615,0.55813694,0.4418631
616,0.22052109,0.7794789
617,0.42724723,0.5727528
618,0.40528703,0.594713
619,0.10574198,0.894258
620,0.35666335,0.64333665
621,0.811093,0.188907
622,0.46678436,0.53321564
623,0.5541452,0.44585475
624,0.16872573,0.8312743
625,0.2616604,0.7383396
626,0.53295255,0.46704748
627,0.15020382,0.8497962
628,0.10530239,0.8946976
629,0.3679458,0.6320542
630,0.1728195,0.8271805
631,0.20903724,0.79096276
632,0.25046128,0.7495387
633,0.078374565,0.92162544
634,0.58741856,0.41258147
635,0.08763069,0.9123693
636,0.44492263,0.5550774
637,0.30211842,0.6978816
638,0.01012975,0.98987025
639,0.064879775,0.9351202
640,0.020095468,0.97990453
641,0.34108186,0.65891814
642,0.12785417,0.87214583
643,0.46644092,0.5335591
644,0.45658946,0.54341054
645,0.03537363,0.9646264
646,0.4588288,0.5411712
647,0.11615187,0.88384813
648,0.58490026,0.41509974
649,0.28427762,0.7157224
650,0.92783034,0.07216966
651,0.39418733,0.60581267
652,0.64561856,0.35438147
653,0.044061184,0.9559388
654,0.23583758,0.7641624
655,0.1927023,0.8072977
656,0.469837,0.530163
657,0.928874,0.071126
658,0.3657688,0.6342312
659,0.22463083,0.77536917
660,0.026449025,0.973551
661,0.43297637,0.56702363
662,0.17082494,0.82917506
663,0.06235385,0.93764615
664,0.43309915,0.56690085
665,0.85124815,0.14875187
666,0.7877939,0.21220614
667,0.64047337,0.35952666
668,0.07443589,0.9255641
669,0.22809714,0.77190286
670,0.1314739,0.8685261
671,0.5452961,0.45470396
672,0.5738591,0.42614087
673,0.06474382,0.9352562
674,0.51444155,0.48555845
675,0.06601894,0.93398106
676,0.18092453,0.81907547
677,0.3090852,0.6909148
678,0.09806472,0.9019353
679,0.49363607,0.5063639
680,0.0390203,0.9609797
681,0.16049808,0.8395019
682,0.082246065,0.91775393
683,0.43701595,0.56298405
684,0.11662066,0.88337934
685,0.26480335,0.73519665
686,0.09340906,0.90659094
687,0.22183728,0.7781627
688,0.60854834,0.39145166
689,0.051855624,0.9481444
690,0.8482456,0.15175435
691,0.24790543,0.75209457
692,0.07307142,0.9269286
693,0.82768166,0.17231835
694,0.43824893,0.56175107
695,0.13780385,0.86219615
696,0.37325847,0.6267415
697,0.03627503,0.963725
698,0.24287474,0.75712526
699,0.93921345,0.060786523
700,0.21145928,0.7885407
701,0.2972936,0.7027064
702,0.023454845,0.97654516
703,0.48589426,0.51410574
704,0.033184648,0.96681535
705,0.08150071,0.9184993
706,0.27781588,0.7221841
707,0.042639494,0.9573605
708,0.07849705,0.92150295
709,0.15394032,0.8460597
710,0.65993655,0.34006342
711,0.2893377,0.7106623
712,0.47155398,0.528446
713,0.23737818,0.7626218
714,0.28605038,0.7139496
715,0.33819556,0.66180444
716,0.5666853,0.43331468
717,0.24684715,0.75315285
718,0.11843562,0.8815644
719,0.5436218,0.45637822
720,0.04484105,0.95515895
721,0.4975437,0.5024563
722,0.18248153,0.8175185
723,0.13051146,0.86948854
724,0.23134887,0.7686511
725,0.49399316,0.50600684
726,0.23514098,0.764859
727,0.123193026,0.876807
728,0.8702352,0.1297648
729,0.38801807,0.6119819
730,0.49624884,0.50375116
731,0.15369076,0.84630924
732,0.37002957,0.62997043
733,0.06732237,0.9326776
734,0.6283872,0.37161282
735,0.5689559,0.4310441
736,0.093780935,0.90621907
737,0.21826178,0.7817382
738,0.55185497,0.44814503
739,0.06415403,0.935846
740,0.4943369,0.5056631
741,0.41788095,0.58211905
742,0.8856996,0.11430034
743,0.23940146,0.76059854
744,0.2720089,0.7279911
745,0.016617,0.983383
746,0.4476534,0.5523466
747,0.2802503,0.7197497
748,0.90294045,0.09705957
749,0.38577926,0.61422074
750,0.3106258,0.6893742
751,0.9415613,0.058438744
752,0.19393831,0.8060617
753,0.015252948,0.98474705
754,0.8359242,0.16407578
755,0.7857959,0.2142041
756,0.24872243,0.75127757
757,0.35942215,0.64057785
758,0.131895,0.868105
759,0.5309746,0.46902537
760,0.3442443,0.6557557
761,0.3588385,0.6411615
762,0.3375582,0.6624418
763,0.5476383,0.4523617
764,0.36089277,0.6391072
765,0.037498474,0.9625015
766,0.07852459,0.9214754
767,0.19155097,0.80844903
768,0.35655314,0.64344686
769,0.21105152,0.7889485
770,0.8057827,0.1942173
771,0.53827083,0.46172914
772,0.340437,0.659563
773,0.30568266,0.69431734
774,0.6176001,0.38239995
775,0.49051946,0.50948054
776,0.5717263,0.4282737
777,0.2818023,0.7181977
778,0.9101459,0.08985415
779,0.73972785,0.26027215
780,0.92175645,0.078243576
781,0.51694083,0.48305914
782,0.696025,0.30397502
783,0.26931834,0.73068166
784,0.9230579,0.07694207
785,0.012982547,0.98701745
786,0.54300916,0.45699084
787,0.91222477,0.087775245
788,0.49857503,0.50142497
789,0.19447559,0.8055244
790,0.3181169,0.6818831
791,0.62410575,0.37589425
792,0.29455674,0.70544326
793,0.30144078,0.6985592
794,0.26603127,0.73396873
795,0.23316532,0.7668347
796,0.63722414,0.36277586
797,0.90011704,0.09988299
798,0.20311314,0.79688686
799,0.8441143,0.15588571
800,0.07878661,0.9212134
801,0.07812655,0.92187345
802,0.25544047,0.7445595
803,0.77458537,0.22541465
804,0.7984296,0.20157039
805,0.030603826,0.9693962
806,0.26506466,0.73493534
807,0.0911451,0.9088549
808,0.8331673,0.16683267
809,0.30853724,0.69146276
810,0.70756096,0.29243904
811,0.7424993,0.2575007
812,0.2430551,0.7569449
813,0.023363173,0.9766368
814,0.8763395,0.12366048
815,0.15339512,0.8466049
816,0.84621614,0.15378387
817,0.07886529,0.9211347
818,0.97211623,0.027883759
819,0.9379713,0.06202871
820,0.6197287,0.3802713
821,0.14466554,0.85533446
822,0.030670464,0.96932954
823,0.2876193,0.7123807
824,0.5279424,0.47205755
825,0.9804693,0.019530714
826,0.8131385,0.1868615
827,0.12169397,0.87830603
828,0.12007135,0.87992865
829,0.5363953,0.4636047
830,0.07738292,0.9226171
831,0.24341011,0.7565899
832,0.6337929,0.3662071
833,0.036495566,0.96350443
834,0.54595685,0.45404315
835,0.31126124,0.68873876
836,0.5397912,0.46020877
837,0.5724031,0.42759696
838,0.8337403,0.1662597
839,0.33277792,0.6672221
840,0.017532766,0.98246723
841,0.48545915,0.51454085
842,0.2309047,0.7690953
843,0.33830726,0.66169274
844,0.54168457,0.45831543
845,0.88387364,0.116126336
846,0.077800095,0.9221999
847,0.1292448,0.8707552
848,0.3472054,0.6527946
849,0.60067576,0.39932424
850,0.9501213,0.049878705
851,0.38420856,0.61579144
852,0.12348169,0.8765183
853,0.6828589,0.31714112
854,0.27299446,0.72700554
855,0.54670143,0.45329857
856,0.2817371,0.7182629
857,0.79881835,0.20118164
858,0.31409472,0.6859053
859,0.622442,0.37755802
860,0.12704253,0.87295747
861,0.6643964,0.33560362
862,0.42514664,0.57485336
863,0.35133952,0.6486605
864,0.6530709,0.3469291
865,0.17981756,0.82018244
866,0.64638627,0.35361376
867,0.34796953,0.65203047
868,0.82703996,0.17296007
869,0.46953207,0.5304679
870,0.844856,0.15514399
871,0.9296254,0.0703746
872,0.3308202,0.6691798
873,0.16427624,0.83572376
874,0.96779734,0.032202683
875,0.4087605,0.5912395
876,0.5167639,0.48323607
877,0.04509908,0.9549009
878,0.11991531,0.8800847
879,0.17919004,0.82080996
880,0.75584334,0.24415667
881,0.8834103,0.11658972
882,0.45649588,0.5435041
883,0.8606726,0.13932739
884,0.13451701,0.865483
885,0.7581438,0.24185625
886,0.13166529,0.8683347
887,0.09283024,0.90716976
888,0.03424251,0.9657575
889,0.87113327,0.12886675
890,0.29670578,0.7032942
891,0.7976538,0.20234619
892,0.1768803,0.8231197
893,0.07105774,0.92894226
894,0.36631262,0.6336874
895,0.025161386,0.9748386
896,0.3973452,0.6026548
897,0.0723809,0.9276191
898,0.07580036,0.92419964
899,0.12676972,0.8732303
900,0.07149595,0.92850405
901,0.72068703,0.27931297
902,0.44415706,0.55584294
903,0.091183126,0.9088169
904,0.26194918,0.7380508
905,0.27835208,0.7216479
906,0.17413259,0.8258674
907,0.9510111,0.048988894
908,0.44881743,0.55118257
909,0.0424639,0.9575361
910,0.14288294,0.85711706
911,0.42728472,0.5727153
912,0.95191497,0.048085015
913,0.18151516,0.81848484
914,0.19494343,0.8050566
915,0.7280513,0.27194867
916,0.39598447,0.6040155
917,0.45080197,0.54919803
918,0.61119056,0.3888094
919,0.8357373,0.1642627
920,0.09837896,0.90162104
921,0.9160296,0.08397045
922,0.10107702,0.898923
923,0.5301106,0.46988943
924,0.21796155,0.78203845
925,0.86366117,0.13633886
926,0.34274632,0.6572537
927,0.32810926,0.67189074
928,0.094308496,0.9056915
929,0.17998445,0.82001555
930,0.8587953,0.14120474
931,0.9455552,0.054444786
932,0.09998518,0.9000148
933,0.08001393,0.91998607
934,0.35336423,0.6466358
935,0.22793967,0.77206033
936,0.18132728,0.8186727
937,0.11062747,0.8893725
938,0.17922789,0.8207721
939,0.035241485,0.9647585
940,0.22930634,0.77069366
941,0.5913104,0.40868962
942,0.14943516,0.85056484
943,0.74203986,0.25796014
944,0.3718022,0.6281978
945,0.5914707,0.40852928
946,0.10248381,0.8975162
947,0.06503397,0.934966
948,0.18598032,0.8140197
949,0.5258081,0.47419187
950,0.733355,0.266645
951,0.049672127,0.9503279
952,0.2584952,0.7415048
953,0.35723042,0.6427696
954,0.9230645,0.07693551
955,0.051624954,0.94837505
956,0.040854573,0.9591454
957,0.36051357,0.63948643
958,0.11839104,0.88160896
959,0.12027204,0.87972796
960,0.8284655,0.17153448
961,0.791301,0.20869899
962,0.55126774,0.44873226
963,0.6700398,0.3299602
964,0.5478647,0.45213532
965,0.81825536,0.18174462
966,0.72495544,0.27504456
967,0.06588489,0.9341151
968,0.3148204,0.6851796
969,0.03912556,0.96087444
970,0.41223276,0.58776724
971,0.89076424,0.109235756
972,0.03310263,0.96689737
973,0.34519422,0.6548058
974,0.6445709,0.3554291
975,0.20118064,0.79881936
976,0.34142685,0.65857315
977,0.46743435,0.53256565
978,0.2577207,0.7422793
979,0.43786317,0.5621368
980,0.7087603,0.29123968
981,0.72668695,0.27331305
982,0.34737277,0.6526272
983,0.86495656,0.13504346
984,0.04943937,0.9505606
985,0.06947565,0.93052435
986,0.78179824,0.21820174
987,0.082848966,0.91715103
988,0.34366095,0.65633905
989,0.9005607,0.09943934
990,0.06960714,0.93039286
991,0.9154004,0.08459964
992,0.3721316,0.6278684
993,0.79653513,0.20346484
994,0.077418745,0.92258126
995,0.44731212,0.5526879
996,0.26680565,0.73319435
997,0.10835582,0.8916442
998,0.09766424,0.90233576
999,0.09098464,0.90901536
1000,0.17884183,0.8211582
1001,0.12262821,0.8773718
1002,0.13303423,0.8669658
1003,0.34660333,0.65339667
